"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"12241";"CS";"2011-08-26";"K";"116";"259";"189";"47";"96";"51";"2011-08-28 20:00:00"
"12254";"CS";"2011-08-26";"M";"185";"197";"181";"61";"80";"53";"2011-08-28 20:00:00"
"12267";"CS";"2011-09-02";"K";"114";"253";"232";"36";"100";"74";"2011-09-04 20:00:00"
"12280";"CS";"2011-09-02";"M";"202";"200";"195";"71";"82";"57";"2011-09-04 20:00:00"
"12293";"CS";"2011-09-09";"K";"80";"271";"211";"29";"84";"65";"2011-09-11 20:00:00"
"12306";"CS";"2011-09-09";"M";"183";"206";"172";"70";"46";"62";"2011-09-11 20:00:00"
"12319";"CS";"2011-09-16";"K";"135";"279";"166";"41";"92";"53";"2011-09-18 20:00:00"
"12332";"CS";"2011-09-16";"M";"195";"187";"194";"64";"63";"58";"2011-09-18 20:00:00"
"12345";"CS";"2011-09-23";"K";"95";"222";"265";"38";"70";"86";"2011-09-25 20:00:00"
"12358";"CS";"2011-09-23";"M";"191";"200";"188";"70";"63";"61";"2011-09-25 20:00:00"
"12371";"CS";"2011-09-30";"K";"128";"260";"194";"34";"73";"81";"2011-10-02 20:00:00"
"12384";"CS";"2011-09-30";"M";"179";"211";"190";"55";"68";"63";"2011-10-02 20:00:00"
"12397";"CS";"2011-10-07";"K";"150";"260";"178";"62";"76";"48";"2011-10-09 20:00:00"
"12410";"CS";"2011-10-07";"M";"196";"193";"187";"64";"54";"69";"2011-10-09 20:00:00"
"12423";"CS";"2011-10-14";"K";"174";"269";"138";"49";"86";"45";"2011-10-16 20:00:00"
"12436";"CS";"2011-10-14";"M";"192";"196";"186";"58";"54";"70";"2011-10-16 20:00:00"
"12449";"CS";"2011-10-21";"K";"151";"267";"211";"45";"86";"54";"2011-10-23 20:00:00"
"12462";"CS";"2011-10-21";"M";"205";"211";"217";"62";"55";"70";"2011-10-23 20:00:00"
